ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
77,0.9228410720825195,0.0012694535544142127,0.0020254715345799923,0.0033341110683977604,0.07052987813949585
78,0.008434802293777466,0.0011958900140598416,0.009372216649353504,0.0017806963296607137,0.9792163968086243
79,0.36061063408851624,0.0016320683062076569,0.03196083754301071,0.30954793095588684,0.29624855518341064
80,0.9755938053131104,0.0020397277548909187,0.002908640308305621,0.004157014656811953,0.015300790779292583
81,0.0011525853769853711,0.008980206213891506,0.009753109887242317,0.0017039908561855555,0.9784100651741028
82,0.0005073996726423502,0.002826425712555647,0.013767775148153305,0.0024855390656739473,0.9804129004478455
83,0.7695573568344116,0.000967350963037461,0.00489827012643218,0.18213632702827454,0.04244063049554825
84,0.0020311304833739996,0.04008376970887184,0.03687332943081856,0.00270212278701365,0.9183096289634705
85,0.38538414239883423,0.0015567597001791,0.029293445870280266,0.5459831357002258,0.03778250142931938
86,0.029253097251057625,0.01578235998749733,0.12043722718954086,0.00448050070554018,0.8300468921661377
87,0.026754038408398628,0.0018638822948560119,0.43269622325897217,0.3924192786216736,0.14626652002334595
88,0.41536110639572144,0.0017221476882696152,0.08770834654569626,0.21554973721504211,0.27965864539146423
89,0.006583728827536106,0.008484799414873123,0.21261140704154968,0.007678807247430086,0.764641284942627
90,0.6662045121192932,0.002020687097683549,0.003220624988898635,0.011527035385370255,0.31702712178230286
91,0.0008463299018330872,0.0012006075121462345,0.007824943400919437,0.0011341936187818646,0.9889939427375793
92,0.000531683792360127,0.0008011623285710812,0.006613581441342831,0.0009439756977371871,0.9911096096038818
93,0.7090853452682495,0.0026107802987098694,0.005371240898966789,0.00926213525235653,0.2736705243587494
94,0.47151780128479004,0.003062062431126833,0.016927964985370636,0.3205738365650177,0.18791837990283966
95,0.00902416743338108,0.0017020534723997116,0.006531118415296078,0.0025682025589048862,0.9801744222640991
96,0.8805482387542725,0.0009534266428090632,0.0036717162001878023,0.09144344925880432,0.023383203893899918
97,0.44056236743927,0.0014252632390707731,0.022630762308835983,0.3964308798313141,0.13895073533058167
98,0.0012177397729828954,0.002252904698252678,0.007131313439458609,0.0010074892779812217,0.9883905649185181
99,0.13052216172218323,0.00807809829711914,0.01992485113441944,0.008793841116130352,0.8326810598373413
100,0.2770926058292389,0.0011348066618666053,0.014373257756233215,0.5072271823883057,0.20017214119434357
101,0.7268211841583252,0.0032187718898057938,0.005599404685199261,0.017027078196406364,0.2473335564136505
102,0.9268802404403687,0.0009990473045036197,0.007330302614718676,0.05193142220377922,0.012859047390520573
103,0.3673970103263855,0.002098109805956483,0.014238179661333561,0.3641604483127594,0.252106249332428
104,0.4710206687450409,0.0014224073383957148,0.017573250457644463,0.2550642192363739,0.2549193799495697
105,0.2770501971244812,0.0033087758347392082,0.013721401803195477,0.14068472385406494,0.565234899520874
106,0.6024141311645508,0.0016543266829103231,0.008106352761387825,0.2186836451292038,0.16914153099060059
107,0.6668464541435242,0.0016349880024790764,0.0073485164903104305,0.27982097864151,0.04434901848435402
108,0.031154902651906013,0.0026087507139891386,0.0978202223777771,0.6667532324790955,0.2016628533601761
109,0.9764987826347351,0.0014036104548722506,0.00213060574606061,0.005862371064722538,0.014104613102972507
110,0.2810295522212982,0.003400216344743967,0.031134000048041344,0.28001657128334045,0.4044196903705597
111,0.4036369025707245,0.0013773872051388025,0.009513035416603088,0.40405020117759705,0.18142244219779968
112,0.5764425992965698,0.0021282974630594254,0.056605398654937744,0.23476073145866394,0.13006295263767242
113,0.31698399782180786,0.002337103011086583,0.008143317885696888,0.405720978975296,0.26681458950042725
114,0.28228649497032166,0.0011799423955380917,0.03039703518152237,0.48349547386169434,0.20264102518558502
115,0.0008803862729109824,0.0007439666660502553,0.0038976792711764574,0.0007015611045062542,0.9937764406204224
116,0.6554712653160095,0.002782664494588971,0.006276326719671488,0.11997964233160019,0.21549011766910553
117,0.8551241755485535,0.0014627774944528937,0.0030951660592108965,0.10283448547124863,0.037483420222997665
118,0.022774705663323402,0.001772751216776669,0.11529102176427841,0.5154845118522644,0.34467700123786926
119,0.0692618116736412,0.0013536212500184774,0.016319161280989647,0.49605080485343933,0.41701462864875793
120,0.5116574764251709,0.018739672377705574,0.12208610028028488,0.038577478379011154,0.3089393079280853
121,0.6274872422218323,0.002344965236261487,0.004259147215634584,0.00939136277884245,0.3565172851085663
122,0.9385248422622681,0.0013598286313936114,0.002222777344286442,0.0048862299881875515,0.05300639197230339
123,0.9717796444892883,0.0005966045428067446,0.001746605266816914,0.005405869800597429,0.02047128789126873
124,0.0006818501860834658,0.013617132790386677,0.01814122311770916,0.0020377535838633776,0.965522050857544
125,0.0032251521479338408,0.0036497507244348526,0.017154207453131676,0.00615534046664834,0.9698155522346497
126,0.9632813930511475,0.0007079544011503458,0.0011059700045734644,0.012859518639743328,0.022045109421014786
127,0.010781148448586464,0.001007954590022564,0.014205650426447392,0.0013908420223742723,0.9726144671440125
128,0.8561561703681946,0.008055081591010094,0.003944805823266506,0.0476386584341526,0.08420523256063461
129,0.9839611053466797,0.0007930510328151286,0.0015637538162991405,0.006951509043574333,0.006730527151376009
130,0.9405091404914856,0.0015914802206680179,0.004752456210553646,0.03649571165442467,0.016651157289743423
131,0.2961367964744568,0.0012351037003099918,0.014286909252405167,0.6255961060523987,0.06274507194757462
132,0.9887614846229553,0.0006823123549111187,0.0014156647957861423,0.0045183440670371056,0.004622207954525948
133,0.7762375473976135,0.003948848694562912,0.0061028762720525265,0.005467031616717577,0.20824368298053741
134,0.23765279352664948,0.0024060532450675964,0.01039939559996128,0.45286619663238525,0.29667553305625916
135,0.6794135570526123,0.0018099455628544092,0.049928970634937286,0.11479020863771439,0.15405727922916412
136,0.2723717987537384,0.0012984296772629023,0.011983388103544712,0.6813099384307861,0.0330364815890789
137,0.4248373806476593,0.006605939473956823,0.04351938143372536,0.24132400751113892,0.28371334075927734
138,0.0006239425856620073,0.0024356923531740904,0.02485041879117489,0.0023107000160962343,0.9697792530059814
139,0.43094417452812195,0.005493009462952614,0.026677154004573822,0.4448493719100952,0.09203626960515976
140,0.14094877243041992,0.002097002463415265,0.007332661654800177,0.02386074885725975,0.8257607817649841
141,0.4961335361003876,0.002970937406644225,0.00747130811214447,0.2806554138660431,0.2127687633037567
142,0.14703673124313354,0.0077704996801912785,0.05296111851930618,0.0054076737724244595,0.7868239879608154
143,0.30356070399284363,0.0022872379049658775,0.05384621396660805,0.4057962894439697,0.23450952768325806
144,0.16611529886722565,0.0012581150513142347,0.02392781339585781,0.5619549751281738,0.24674378335475922
145,0.3713480532169342,0.001867069979198277,0.11453799158334732,0.2458321750164032,0.26641470193862915
146,0.2162477672100067,0.0014775192830711603,0.05157722905278206,0.5434393882751465,0.18725812435150146
147,0.6345434784889221,0.03128601610660553,0.11585137248039246,0.12352574616670609,0.09479338675737381
148,0.296636700630188,0.0013172953622415662,0.021184617653489113,0.6323937773704529,0.048467617481946945
149,0.0008337911567650735,0.0007916669128462672,0.0037198998034000397,0.0007646855083294213,0.9938899278640747
150,0.031605854630470276,0.007548521738499403,0.025149181485176086,0.0032706912606954575,0.9324257373809814
151,0.13693134486675262,0.004225138109177351,0.26855796575546265,0.026801055297255516,0.5634844899177551
152,0.01163883414119482,0.0057952613569796085,0.2106315940618515,0.025417527183890343,0.746516764163971
153,0.4177829325199127,0.0017047298606485128,0.005808384623378515,0.09463603049516678,0.4800679683685303
154,0.019938403740525246,0.0028392199892550707,0.06612555682659149,0.18372254073619843,0.727374255657196
155,0.6810370683670044,0.0033706577960401773,0.003434115322306752,0.011488676071166992,0.30066946148872375
156,0.9019128084182739,0.0010468278778716922,0.0026383516378700733,0.03289861977100372,0.06150335073471069
157,0.35767027735710144,0.001316811772994697,0.03814342990517616,0.4532754719257355,0.1495940387248993
158,0.0018098321743309498,0.005534604657441378,0.014655021950602531,0.004602422472089529,0.9733981490135193
159,0.14293710887432098,0.0016890228725969791,0.024795500561594963,0.21883165836334229,0.6117466688156128
160,0.49391233921051025,0.0014020462986081839,0.005462555680423975,0.32646098732948303,0.17276211082935333
161,0.5366832613945007,0.0019248557509854436,0.03391459211707115,0.1125946119427681,0.31488263607025146
162,0.5321543216705322,0.0011606044135987759,0.012200367636978626,0.10666459798812866,0.34782007336616516
163,0.0010433545103296638,0.014247452840209007,0.017452506348490715,0.0034114718437194824,0.9638451933860779
164,0.9912344217300415,0.0004022027424070984,0.0007539482321590185,0.0036892539355903864,0.003920129034668207
165,0.29665014147758484,0.0034354543313384056,0.04470137134194374,0.33215153217315674,0.3230614960193634
166,0.8878688812255859,0.0017312493873760104,0.0025041077751666307,0.005957499146461487,0.10193827003240585
167,0.6111034750938416,0.0017050321912392974,0.019487233832478523,0.24979957938194275,0.11790463328361511
168,0.5969997644424438,0.0023718446027487516,0.022358644753694534,0.2244580090045929,0.15381169319152832
169,0.45452573895454407,0.0021788310259580612,0.006247860379517078,0.49107787013053894,0.04596971347928047
170,0.7460317015647888,0.002351564122363925,0.004085671156644821,0.025707833468914032,0.22182320058345795
171,0.0007089943974278867,0.0012095837155357003,0.006662339437752962,0.002161123091354966,0.9892579913139343
172,0.4171198606491089,0.002664026105776429,0.009974077343940735,0.2418542504310608,0.3283877968788147
173,0.22916841506958008,0.001616013702005148,0.17429207265377045,0.5429359674453735,0.05198749154806137
174,0.2192688286304474,0.00151951948646456,0.14675463736057281,0.4106566309928894,0.22180038690567017
175,0.35471290349960327,0.0014953621430322528,0.0034223173279315233,0.5852441787719727,0.055125195533037186
176,0.5596131086349487,0.009823018684983253,0.01942254602909088,0.007519845850765705,0.40362146496772766
177,0.324842244386673,0.0021382721606642008,0.06799774616956711,0.41723188757896423,0.18778987228870392
178,0.8333499431610107,0.0019140050280839205,0.012951306067407131,0.10738333314657211,0.04440145939588547
179,0.7636945247650146,0.0029342330526560545,0.01335708238184452,0.060011424124240875,0.1600027233362198
180,0.030271213501691818,0.003257610835134983,0.08579038828611374,0.022793497890233994,0.8578872680664062
181,0.0007085945107974112,0.0028812666423618793,0.00854016374796629,0.001991774421185255,0.9858782291412354
182,0.8825682997703552,0.007562163285911083,0.014261308126151562,0.008807525038719177,0.08680063486099243
183,0.38065674901008606,0.003187567461282015,0.01555527001619339,0.2770361006259918,0.3235643208026886
184,0.0575261227786541,0.0016607048455625772,0.030081743374466896,0.1996413767337799,0.711090087890625
185,0.624264121055603,0.0016425810754299164,0.00468220841139555,0.2031845897436142,0.16622646152973175
186,0.21578145027160645,0.0013868084643036127,0.016135461628437042,0.5951523780822754,0.1715438961982727
187,0.0019099339842796326,0.0031844680197536945,0.01898059993982315,0.001839113305322826,0.974085807800293
188,0.31648847460746765,0.0014805918326601386,0.016904694959521294,0.30167320370674133,0.3634530305862427
189,0.8090276122093201,0.0008638931321911514,0.0035779622849076986,0.020216308534145355,0.16631421446800232
190,0.9587292671203613,0.0007652546628378332,0.002413493813946843,0.016568168997764587,0.02152382582426071
191,0.4384947717189789,0.0032457388006150723,0.01100267842411995,0.5011202692985535,0.04613655433058739
192,0.5547863245010376,0.0017438390059396625,0.02656053937971592,0.22571347653865814,0.1911957859992981
193,0.08029114454984665,0.0027278121560811996,0.014739642851054668,0.11533086001873016,0.7869105339050293
194,0.30372345447540283,0.0020094679202884436,0.013239231891930103,0.03603726252913475,0.6449905633926392
195,0.8941081166267395,0.001051233964972198,0.0014025979908183217,0.02182634361088276,0.0816117376089096
196,0.6831412315368652,0.0022916486486792564,0.0048438082449138165,0.021034203469753265,0.28868910670280457
197,0.679488480091095,0.0014761186903342605,0.013160628266632557,0.2718622088432312,0.034012556076049805
198,0.6259075999259949,0.0014905519783496857,0.014923064038157463,0.27629736065864563,0.08138147741556168
199,0.43707776069641113,0.0018830526387318969,0.04732039198279381,0.30878549814224243,0.204933300614357
200,0.5445299744606018,0.0017422472592443228,0.027836691588163376,0.19528913497924805,0.2306019365787506
201,0.00045677332673221827,0.0038654105737805367,0.012615260668098927,0.001189103932119906,0.9818733930587769
202,0.1890009045600891,0.001591777428984642,0.035887110978364944,0.10188306123018265,0.6716371774673462
203,0.6595500111579895,0.0011892097536474466,0.007560043595731258,0.2930538058280945,0.03864694759249687
204,0.8164964914321899,0.0020040664821863174,0.013343539088964462,0.028013190254569054,0.1401427686214447
205,0.086029052734375,0.006170347332954407,0.05672449618577957,0.5682897567749023,0.2827863395214081
206,0.437675416469574,0.0035696367267519236,0.027501417323946953,0.12025903165340424,0.41099444031715393
207,0.1331954300403595,0.0007433092687278986,0.014214958995580673,0.09769614785909653,0.7541501522064209
208,0.15327246487140656,0.007528524845838547,0.1489901840686798,0.513764500617981,0.17644433677196503
209,0.32353776693344116,0.0028461520560085773,0.014631505124270916,0.2566673755645752,0.40231722593307495
210,0.5727517604827881,0.0019361487356945872,0.03788134455680847,0.3032708764076233,0.08415982127189636
211,0.0015298472717404366,0.001722039538435638,0.0056941150687634945,0.0011341775534674525,0.9899197816848755
212,0.1045760065317154,0.0009373885113745928,0.011917367577552795,0.34458404779434204,0.5379852056503296
213,0.599206805229187,0.0012224976671859622,0.023178569972515106,0.3039802312850952,0.07241187989711761
214,0.8348371386528015,0.002513029845431447,0.011227759532630444,0.044920291751623154,0.10650179535150528
215,0.000991556327790022,0.0070952801033854485,0.01078815758228302,0.0013444003416225314,0.9797805547714233
216,0.6983357071876526,0.0030928757041692734,0.013694217428565025,0.06942535191774368,0.21545186638832092
217,0.8965392708778381,0.005047368351370096,0.006709526292979717,0.009361671283841133,0.08234212547540665
218,0.2891457974910736,0.00284945173189044,0.019185461103916168,0.07481618970632553,0.6140031218528748
219,0.42834335565567017,0.0018680028151720762,0.014309443533420563,0.1832408905029297,0.37223830819129944
220,0.2154868096113205,0.002238605637103319,0.021306920796632767,0.5158930420875549,0.24507464468479156
221,0.014392399229109287,0.002426393097266555,0.11207132041454315,0.7161179184913635,0.1549919992685318
222,0.005763417109847069,0.009261461906135082,0.008028610609471798,0.0008215618436224759,0.9761249423027039
223,0.10629021376371384,0.11815668642520905,0.03019786812365055,0.006888779811561108,0.7384664416313171
224,0.5100506544113159,0.0014639606233686209,0.005448514595627785,0.41156625747680664,0.07147060334682465
225,0.17557387053966522,0.01127682439982891,0.07529430091381073,0.5323106646537781,0.20554430782794952
226,0.5957579612731934,0.0019039197359234095,0.022148216143250465,0.10590270161628723,0.27428722381591797
227,0.08035966753959656,0.00978885404765606,0.1904911994934082,0.007075583562254906,0.7122847437858582
228,0.0006275900523178279,0.0036621408071368933,0.007163586560636759,0.003760530613362789,0.9847860932350159
229,0.45436784625053406,0.003747734008356929,0.02399367466568947,0.1856047809123993,0.33228597044944763
230,0.0015087237115949392,0.002690514549612999,0.00432374095544219,0.0008954916265793145,0.9905815124511719
231,0.9853559136390686,0.0004260999849066138,0.0011047471780329943,0.008193615823984146,0.004919614642858505
232,0.924977719783783,0.0012899998109787703,0.0014141619903966784,0.04556455835700035,0.026753580197691917
233,0.0019660156685858965,0.005281633697450161,0.010908953845500946,0.002917543286457658,0.9789258241653442
234,0.028507081791758537,0.0018690831493586302,0.35792097449302673,0.474041223526001,0.1376616507768631
235,0.330606073141098,0.002852586330845952,0.03649679198861122,0.5823512077331543,0.04769333451986313
236,0.8663625121116638,0.00234690448269248,0.0029409753624349833,0.009351790882647038,0.11899777501821518
237,0.5159571170806885,0.005190354306250811,0.013673463836312294,0.30766281485557556,0.1575162708759308
238,0.023028874769806862,0.0071884263306856155,0.18488015234470367,0.028673971071839333,0.7562285661697388
239,0.8225438594818115,0.0017381173092871904,0.004128372762352228,0.13419942557811737,0.03739025071263313
240,0.8532411456108093,0.0019444897770881653,0.007365822792053223,0.01357762236148119,0.12387087196111679
241,0.9689871668815613,0.0011454490013420582,0.001959741348400712,0.0062006800435483456,0.02170693129301071
242,0.28979432582855225,0.01064325775951147,0.02904759906232357,0.35350000858306885,0.31701481342315674
243,0.9675827026367188,0.0022947026882320642,0.005810915492475033,0.007117109838873148,0.017194638028740883
244,0.2965127229690552,0.0030708417762070894,0.025687702000141144,0.1466885656118393,0.5280401706695557
245,0.28294217586517334,0.0017478078370913863,0.05022035166621208,0.31391602754592896,0.35117363929748535
246,0.3083638548851013,0.0025802000891417265,0.050463613122701645,0.4520673155784607,0.18652495741844177
247,0.32816845178604126,0.002137001371011138,0.012466643936932087,0.07583025097846985,0.5813976526260376
248,0.3764062523841858,0.00296708638779819,0.013869178481400013,0.12021539360284805,0.48654207587242126
249,0.20548243820667267,0.0014294477878138423,0.04157034680247307,0.5423591136932373,0.20915867388248444
250,0.9417197704315186,0.0013010457623749971,0.002805229974910617,0.00475219264626503,0.04942171275615692
251,0.0015437027905136347,0.0019020999316126108,0.010427634231746197,0.9353513717651367,0.050775155425071716
252,0.249254509806633,0.001814583083614707,0.02784181572496891,0.5698467493057251,0.15124231576919556
253,0.0007212571217678487,0.0025994479656219482,0.011528882198035717,0.001204590080305934,0.9839457869529724
254,0.22787612676620483,0.0016035198932513595,0.057617079466581345,0.5433419346809387,0.16956131160259247
255,0.0009700818918645382,0.001409029238857329,0.011902173981070518,0.0017893444746732712,0.9839293956756592
256,0.49516376852989197,0.0012756247306242585,0.006469402927905321,0.2835659086704254,0.21352531015872955
257,0.2127477377653122,0.004262777976691723,0.04488567262887955,0.08411339670419693,0.6539904475212097
258,0.42878010869026184,0.0018833333160728216,0.013419562950730324,0.08270560204982758,0.4732113480567932
259,0.2371218055486679,0.002010237891227007,0.027806151658296585,0.6100554466247559,0.12300632148981094
260,0.97406005859375,0.0006264434196054935,0.000863976776599884,0.00578468618914485,0.01866484433412552
261,0.7584041953086853,0.0014566504396498203,0.0026670873630791903,0.06285420805215836,0.17461782693862915
262,0.7447060346603394,0.0011246928479522467,0.02159447968006134,0.12280131131410599,0.10977347940206528
263,0.7438619136810303,0.001306961989030242,0.0036394335329532623,0.14064188301563263,0.11054977774620056
264,0.4010241627693176,0.002890520030632615,0.055566299706697464,0.3213635981082916,0.21915540099143982
265,0.5082699656486511,0.0020421426743268967,0.009385161101818085,0.30951032042503357,0.17079243063926697
266,0.03640194982290268,0.001479788334108889,0.011003646068274975,0.02163381315767765,0.929480791091919
267,0.015615373849868774,0.007124348543584347,0.09649273753166199,0.03897029161453247,0.8417972326278687
268,0.009541984647512436,0.007586674764752388,0.3228789269924164,0.021542413160204887,0.638450026512146
269,0.00038153131026774645,0.001952498685568571,0.002435014583170414,0.0007074452587403357,0.9945235252380371
270,0.9255750775337219,0.0014898243825882673,0.004593798890709877,0.027652058750391006,0.04068921506404877
271,0.010263961739838123,0.007855840027332306,0.05275971442461014,0.004375397227704525,0.9247451424598694
272,0.08775755763053894,0.024980025365948677,0.7091061472892761,0.014289192855358124,0.16386708617210388
273,0.0998154804110527,0.004569202661514282,0.025699008256196976,0.39382168650627136,0.4760946035385132
274,0.16558071970939636,0.004167736042290926,0.06241293624043465,0.0910521000623703,0.6767865419387817
275,0.24376124143600464,0.011947511695325375,0.5338516235351562,0.04531431198120117,0.16512532532215118
276,0.007843217812478542,0.014596914872527122,0.4531007707118988,0.009117553010582924,0.5153415203094482
277,0.000480443995911628,0.0035682038869708776,0.009026380255818367,0.0019100283971056342,0.9850149750709534
278,0.08873358368873596,0.007928557693958282,0.03838606923818588,0.0541657917201519,0.8107859492301941
279,0.6582436561584473,0.0022906078957021236,0.011498917825520039,0.09569697827100754,0.23226980865001678
280,0.0392184853553772,0.012787672691047192,0.043614570051431656,0.08360613882541656,0.820773184299469
281,0.48742857575416565,0.0014322544448077679,0.029105016961693764,0.28190097212791443,0.20013320446014404
282,0.2484080195426941,0.001610838808119297,0.032913096249103546,0.46269527077674866,0.2543727159500122
283,0.01016714796423912,0.0037319723051041365,0.02656584233045578,0.015408553183078766,0.9441264867782593
284,0.8893198370933533,0.0012990145478397608,0.004329404328018427,0.011823748238384724,0.09322798252105713
285,0.11101650446653366,0.0021169069223105907,0.12758636474609375,0.5772185921669006,0.18206165730953217
286,0.3164505362510681,0.002145088277757168,0.07240276783704758,0.4133993685245514,0.19560228288173676
287,0.0027861660346388817,0.011438023298978806,0.007040676195174456,0.0016286952886730433,0.9771063923835754
288,0.0010000481270253658,0.002564698923379183,0.015767641365528107,0.0016697610262781382,0.9789978861808777
289,0.5437958240509033,0.0019365574698895216,0.007424946874380112,0.2416580766439438,0.20518457889556885
290,0.35736632347106934,0.003180653089657426,0.03225909173488617,0.3595435917377472,0.24765034019947052
291,0.8985466957092285,0.0023108264431357384,0.01982291415333748,0.016361761838197708,0.06295786052942276
